02/06/2024 02:13:01 PM::INFO:LOGGER FOR INFO AND WARNINGS IN ASSIGNMENT 6 - CONSUMER
02/06/2024 02:13:01 PM::INFO:successfully connected to postgre server
02/06/2024 02:13:01 PM::INFO:Created Database successfully
02/06/2024 02:13:01 PM::INFO:Successfully connected to assg6 database
02/06/2024 02:13:01 PM::INFO:winnipeg_weather_app table created successfully
02/06/2024 02:13:01 PM::INFO:vancouver_weather_app table created successfully
02/06/2024 02:13:01 PM::INFO:<BrokerConnection node_id=bootstrap-0 host=localhost:9092 <connecting> [IPv4 ('127.0.0.1', 9092)]>: connecting to localhost:9092 [('127.0.0.1', 9092) IPv4]
02/06/2024 02:13:01 PM::INFO:Probing node bootstrap-0 broker version
02/06/2024 02:13:01 PM::INFO:<BrokerConnection node_id=bootstrap-0 host=localhost:9092 <connecting> [IPv4 ('127.0.0.1', 9092)]>: Connection complete.
02/06/2024 02:13:01 PM::INFO:Broker version identified as 2.5.0
02/06/2024 02:13:01 PM::INFO:Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
02/06/2024 02:13:01 PM::WARNING:group_id is None: disabling auto-commit.
02/06/2024 02:13:01 PM::INFO:Updating subscribed topics to: ('weather_app',)
02/06/2024 02:13:01 PM::INFO:Updated partition assignment: [TopicPartition(topic='weather_app', partition=0)]
02/06/2024 02:13:01 PM::INFO:<BrokerConnection node_id=0 host=ay-virtual-machine:9092 <connecting> [IPv4 ('127.0.1.1', 9092)]>: connecting to ay-virtual-machine:9092 [('127.0.1.1', 9092) IPv4]
02/06/2024 02:13:01 PM::INFO:<BrokerConnection node_id=0 host=ay-virtual-machine:9092 <connecting> [IPv4 ('127.0.1.1', 9092)]>: Connection complete.
02/06/2024 02:13:01 PM::INFO:<BrokerConnection node_id=bootstrap-0 host=localhost:9092 <connected> [IPv4 ('127.0.0.1', 9092)]>: Closing connection. 
02/06/2024 02:13:02 PM::INFO:loaded {'city': 'Winnipeg', 'temp': -10, 'wind_speed': 22, 'humidity': 73} to database successfully
02/06/2024 02:20:01 PM::INFO:loaded {'city': 'Vancouver', 'temp': 15, 'wind_speed': 11, 'humidity': 84} to database successfully
02/06/2024 02:20:06 PM::INFO:loaded {'city': 'Winnipeg', 'temp': -20, 'wind_speed': 47, 'humidity': 47} to database successfully
02/06/2024 02:20:06 PM::INFO:loaded {'city': 'Vancouver', 'temp': -1, 'wind_speed': 15, 'humidity': 87} to database successfully
02/06/2024 02:20:11 PM::INFO:loaded {'city': 'Winnipeg', 'temp': -5, 'wind_speed': 36, 'humidity': 38} to database successfully
02/06/2024 02:20:11 PM::INFO:loaded {'city': 'Vancouver', 'temp': 21, 'wind_speed': 11, 'humidity': 82} to database successfully
02/06/2024 02:20:16 PM::INFO:loaded {'city': 'Winnipeg', 'temp': -1, 'wind_speed': 45, 'humidity': 27} to database successfully
02/06/2024 02:20:16 PM::INFO:loaded {'city': 'Vancouver', 'temp': 5, 'wind_speed': 8, 'humidity': 98} to database successfully
02/06/2024 02:20:21 PM::INFO:loaded {'city': 'Winnipeg', 'temp': -27, 'wind_speed': 14, 'humidity': 38} to database successfully
02/06/2024 02:20:21 PM::INFO:loaded {'city': 'Vancouver', 'temp': -5, 'wind_speed': 9, 'humidity': 46} to database successfully
02/06/2024 02:20:26 PM::INFO:loaded {'city': 'Winnipeg', 'temp': 0, 'wind_speed': 14, 'humidity': 34} to database successfully
02/06/2024 02:20:26 PM::INFO:loaded {'city': 'Vancouver', 'temp': -10, 'wind_speed': 22, 'humidity': 52} to database successfully
02/06/2024 02:20:31 PM::INFO:loaded {'city': 'Winnipeg', 'temp': -20, 'wind_speed': 36, 'humidity': 53} to database successfully
02/06/2024 02:20:31 PM::INFO:loaded {'city': 'Vancouver', 'temp': 8, 'wind_speed': 23, 'humidity': 38} to database successfully
02/06/2024 02:20:36 PM::INFO:loaded {'city': 'Winnipeg', 'temp': 2, 'wind_speed': 15, 'humidity': 29} to database successfully
02/06/2024 02:20:36 PM::INFO:loaded {'city': 'Vancouver', 'temp': 7, 'wind_speed': 17, 'humidity': 41} to database successfully
02/06/2024 02:20:41 PM::INFO:loaded {'city': 'Winnipeg', 'temp': 7, 'wind_speed': 28, 'humidity': 73} to database successfully
02/06/2024 02:20:41 PM::INFO:loaded {'city': 'Vancouver', 'temp': 11, 'wind_speed': 23, 'humidity': 95} to database successfully
02/06/2024 02:20:46 PM::INFO:loaded {'city': 'Winnipeg', 'temp': -28, 'wind_speed': 15, 'humidity': 26} to database successfully
02/06/2024 02:20:46 PM::INFO:loaded {'city': 'Vancouver', 'temp': 3, 'wind_speed': 29, 'humidity': 70} to database successfully
02/06/2024 02:20:52 PM::INFO:loaded {'city': 'Winnipeg', 'temp': 28, 'wind_speed': 34, 'humidity': 38} to database successfully
02/06/2024 02:20:52 PM::INFO:loaded {'city': 'Vancouver', 'temp': 3, 'wind_speed': 1, 'humidity': 64} to database successfully
02/06/2024 02:20:57 PM::INFO:loaded {'city': 'Winnipeg', 'temp': -18, 'wind_speed': 3, 'humidity': 61} to database successfully
02/06/2024 02:20:57 PM::INFO:loaded {'city': 'Vancouver', 'temp': -10, 'wind_speed': 22, 'humidity': 51} to database successfully
02/06/2024 02:21:02 PM::INFO:loaded {'city': 'Winnipeg', 'temp': -13, 'wind_speed': 37, 'humidity': 51} to database successfully
02/06/2024 02:21:02 PM::INFO:loaded {'city': 'Vancouver', 'temp': 11, 'wind_speed': 2, 'humidity': 55} to database successfully
02/06/2024 02:21:07 PM::INFO:loaded {'city': 'Winnipeg', 'temp': 11, 'wind_speed': 41, 'humidity': 62} to database successfully
02/06/2024 02:21:07 PM::INFO:loaded {'city': 'Vancouver', 'temp': 0, 'wind_speed': 6, 'humidity': 33} to database successfully
02/06/2024 02:21:12 PM::INFO:loaded {'city': 'Winnipeg', 'temp': 14, 'wind_speed': 41, 'humidity': 76} to database successfully
02/06/2024 02:21:12 PM::INFO:loaded {'city': 'Vancouver', 'temp': 10, 'wind_speed': 18, 'humidity': 66} to database successfully
02/06/2024 02:21:17 PM::INFO:loaded {'city': 'Winnipeg', 'temp': 4, 'wind_speed': 17, 'humidity': 51} to database successfully
02/06/2024 02:21:17 PM::INFO:loaded {'city': 'Vancouver', 'temp': -1, 'wind_speed': 5, 'humidity': 90} to database successfully
02/06/2024 02:21:22 PM::INFO:loaded {'city': 'Winnipeg', 'temp': 5, 'wind_speed': 8, 'humidity': 43} to database successfully
02/06/2024 02:21:22 PM::INFO:loaded {'city': 'Vancouver', 'temp': 9, 'wind_speed': 26, 'humidity': 94} to database successfully
02/06/2024 02:21:27 PM::INFO:loaded {'city': 'Winnipeg', 'temp': -7, 'wind_speed': 0, 'humidity': 51} to database successfully
02/06/2024 02:21:27 PM::INFO:loaded {'city': 'Vancouver', 'temp': -6, 'wind_speed': 24, 'humidity': 64} to database successfully
02/06/2024 02:21:32 PM::INFO:loaded {'city': 'Winnipeg', 'temp': 7, 'wind_speed': 9, 'humidity': 41} to database successfully
02/06/2024 02:21:32 PM::INFO:loaded {'city': 'Vancouver', 'temp': 17, 'wind_speed': 26, 'humidity': 75} to database successfully
02/06/2024 02:21:37 PM::INFO:loaded {'city': 'Winnipeg', 'temp': 16, 'wind_speed': 36, 'humidity': 39} to database successfully
02/06/2024 02:21:37 PM::INFO:loaded {'city': 'Vancouver', 'temp': 13, 'wind_speed': 19, 'humidity': 79} to database successfully
02/06/2024 02:21:42 PM::INFO:loaded {'city': 'Winnipeg', 'temp': -6, 'wind_speed': 49, 'humidity': 38} to database successfully
02/06/2024 02:21:42 PM::INFO:loaded {'city': 'Vancouver', 'temp': 2, 'wind_speed': 25, 'humidity': 91} to database successfully
02/06/2024 02:21:47 PM::INFO:loaded {'city': 'Winnipeg', 'temp': 12, 'wind_speed': 19, 'humidity': 76} to database successfully
02/06/2024 02:21:47 PM::INFO:loaded {'city': 'Vancouver', 'temp': -10, 'wind_speed': 3, 'humidity': 74} to database successfully
02/06/2024 02:21:52 PM::INFO:loaded {'city': 'Winnipeg', 'temp': -17, 'wind_speed': 8, 'humidity': 64} to database successfully
02/06/2024 02:21:52 PM::INFO:loaded {'city': 'Vancouver', 'temp': 19, 'wind_speed': 24, 'humidity': 67} to database successfully
02/06/2024 02:21:57 PM::INFO:loaded {'city': 'Winnipeg', 'temp': 16, 'wind_speed': 13, 'humidity': 55} to database successfully
02/06/2024 02:21:57 PM::INFO:loaded {'city': 'Vancouver', 'temp': 16, 'wind_speed': 1, 'humidity': 86} to database successfully
02/06/2024 02:22:02 PM::INFO:loaded {'city': 'Winnipeg', 'temp': -18, 'wind_speed': 1, 'humidity': 42} to database successfully
02/06/2024 02:22:02 PM::INFO:loaded {'city': 'Vancouver', 'temp': 2, 'wind_speed': 1, 'humidity': 39} to database successfully
02/06/2024 02:22:07 PM::INFO:loaded {'city': 'Winnipeg', 'temp': -3, 'wind_speed': 32, 'humidity': 59} to database successfully
02/06/2024 02:22:07 PM::INFO:loaded {'city': 'Vancouver', 'temp': 7, 'wind_speed': 25, 'humidity': 45} to database successfully
02/06/2024 02:22:12 PM::INFO:loaded {'city': 'Winnipeg', 'temp': -8, 'wind_speed': 16, 'humidity': 65} to database successfully
02/06/2024 02:22:12 PM::INFO:loaded {'city': 'Vancouver', 'temp': 4, 'wind_speed': 25, 'humidity': 62} to database successfully
02/06/2024 02:22:17 PM::INFO:loaded {'city': 'Winnipeg', 'temp': -25, 'wind_speed': 39, 'humidity': 40} to database successfully
02/06/2024 02:22:17 PM::INFO:loaded {'city': 'Vancouver', 'temp': 25, 'wind_speed': 4, 'humidity': 40} to database successfully
02/06/2024 02:22:22 PM::INFO:loaded {'city': 'Winnipeg', 'temp': -24, 'wind_speed': 10, 'humidity': 37} to database successfully
02/06/2024 02:22:22 PM::INFO:loaded {'city': 'Vancouver', 'temp': 25, 'wind_speed': 19, 'humidity': 98} to database successfully
02/06/2024 02:22:27 PM::INFO:loaded {'city': 'Winnipeg', 'temp': -17, 'wind_speed': 19, 'humidity': 41} to database successfully
02/06/2024 02:22:27 PM::INFO:loaded {'city': 'Vancouver', 'temp': 9, 'wind_speed': 11, 'humidity': 32} to database successfully
02/06/2024 02:22:32 PM::INFO:loaded {'city': 'Winnipeg', 'temp': 13, 'wind_speed': 27, 'humidity': 66} to database successfully
02/06/2024 02:22:32 PM::INFO:loaded {'city': 'Vancouver', 'temp': -10, 'wind_speed': 25, 'humidity': 90} to database successfully
02/06/2024 02:22:37 PM::INFO:loaded {'city': 'Winnipeg', 'temp': -18, 'wind_speed': 27, 'humidity': 43} to database successfully
02/06/2024 02:22:37 PM::INFO:loaded {'city': 'Vancouver', 'temp': 4, 'wind_speed': 1, 'humidity': 65} to database successfully
02/06/2024 02:22:42 PM::INFO:loaded {'city': 'Winnipeg', 'temp': -6, 'wind_speed': 48, 'humidity': 79} to database successfully
02/06/2024 02:22:42 PM::INFO:loaded {'city': 'Vancouver', 'temp': 16, 'wind_speed': 10, 'humidity': 66} to database successfully
02/06/2024 02:22:47 PM::INFO:loaded {'city': 'Winnipeg', 'temp': -3, 'wind_speed': 18, 'humidity': 73} to database successfully
02/06/2024 02:22:47 PM::INFO:loaded {'city': 'Vancouver', 'temp': 6, 'wind_speed': 26, 'humidity': 71} to database successfully
02/06/2024 02:22:52 PM::INFO:loaded {'city': 'Winnipeg', 'temp': -2, 'wind_speed': 43, 'humidity': 61} to database successfully
02/06/2024 02:22:52 PM::INFO:loaded {'city': 'Vancouver', 'temp': 23, 'wind_speed': 0, 'humidity': 92} to database successfully
02/06/2024 02:22:57 PM::INFO:loaded {'city': 'Winnipeg', 'temp': -16, 'wind_speed': 37, 'humidity': 38} to database successfully
02/06/2024 02:22:57 PM::INFO:loaded {'city': 'Vancouver', 'temp': -6, 'wind_speed': 17, 'humidity': 40} to database successfully
02/06/2024 02:23:02 PM::INFO:loaded {'city': 'Winnipeg', 'temp': -13, 'wind_speed': 47, 'humidity': 43} to database successfully
02/06/2024 02:23:02 PM::INFO:loaded {'city': 'Vancouver', 'temp': -4, 'wind_speed': 19, 'humidity': 31} to database successfully
02/06/2024 02:23:07 PM::INFO:loaded {'city': 'Winnipeg', 'temp': -18, 'wind_speed': 47, 'humidity': 76} to database successfully
02/06/2024 02:23:07 PM::INFO:loaded {'city': 'Vancouver', 'temp': 7, 'wind_speed': 0, 'humidity': 66} to database successfully
02/06/2024 02:23:12 PM::INFO:loaded {'city': 'Winnipeg', 'temp': 11, 'wind_speed': 24, 'humidity': 24} to database successfully
02/06/2024 02:23:12 PM::INFO:loaded {'city': 'Vancouver', 'temp': -3, 'wind_speed': 5, 'humidity': 37} to database successfully
02/06/2024 02:23:17 PM::INFO:loaded {'city': 'Winnipeg', 'temp': -3, 'wind_speed': 8, 'humidity': 28} to database successfully
02/06/2024 02:23:17 PM::INFO:loaded {'city': 'Vancouver', 'temp': -2, 'wind_speed': 1, 'humidity': 99} to database successfully
02/06/2024 02:23:22 PM::INFO:loaded {'city': 'Winnipeg', 'temp': -20, 'wind_speed': 20, 'humidity': 21} to database successfully
02/06/2024 02:23:22 PM::INFO:loaded {'city': 'Vancouver', 'temp': 24, 'wind_speed': 24, 'humidity': 88} to database successfully
02/06/2024 02:23:27 PM::INFO:loaded {'city': 'Winnipeg', 'temp': 11, 'wind_speed': 20, 'humidity': 64} to database successfully
02/06/2024 02:23:27 PM::INFO:loaded {'city': 'Vancouver', 'temp': -4, 'wind_speed': 28, 'humidity': 73} to database successfully
02/06/2024 02:23:32 PM::INFO:loaded {'city': 'Winnipeg', 'temp': -13, 'wind_speed': 23, 'humidity': 73} to database successfully
02/06/2024 02:23:32 PM::INFO:loaded {'city': 'Vancouver', 'temp': 13, 'wind_speed': 28, 'humidity': 41} to database successfully
02/06/2024 02:23:37 PM::INFO:loaded {'city': 'Winnipeg', 'temp': 0, 'wind_speed': 50, 'humidity': 77} to database successfully
02/06/2024 02:23:37 PM::INFO:loaded {'city': 'Vancouver', 'temp': 16, 'wind_speed': 27, 'humidity': 59} to database successfully
02/06/2024 02:23:42 PM::INFO:loaded {'city': 'Winnipeg', 'temp': -7, 'wind_speed': 6, 'humidity': 79} to database successfully
02/06/2024 02:23:42 PM::INFO:loaded {'city': 'Vancouver', 'temp': 21, 'wind_speed': 21, 'humidity': 66} to database successfully
02/06/2024 02:23:47 PM::INFO:loaded {'city': 'Winnipeg', 'temp': -15, 'wind_speed': 9, 'humidity': 59} to database successfully
02/06/2024 02:23:47 PM::INFO:loaded {'city': 'Vancouver', 'temp': 21, 'wind_speed': 11, 'humidity': 86} to database successfully
02/06/2024 02:23:52 PM::INFO:loaded {'city': 'Winnipeg', 'temp': -21, 'wind_speed': 24, 'humidity': 56} to database successfully
02/06/2024 02:23:52 PM::INFO:loaded {'city': 'Vancouver', 'temp': 17, 'wind_speed': 22, 'humidity': 49} to database successfully
02/06/2024 02:23:57 PM::INFO:loaded {'city': 'Winnipeg', 'temp': 19, 'wind_speed': 45, 'humidity': 38} to database successfully
02/06/2024 02:23:57 PM::INFO:loaded {'city': 'Vancouver', 'temp': 21, 'wind_speed': 19, 'humidity': 52} to database successfully
02/06/2024 02:23:58 PM::INFO:user terminated after loading 134 records to database
